"Link","Name of Parks","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","Type","W4Efsd 3","Address","W4Efsd 5","asd2asd","","W4Efsd 8","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3","W6VQef","W4Efsd 9","A1zNzb href","J8zHNe"
"https://www.google.com/maps/place/Cafe+Oggi./data=!4m7!3m6!1s0x6ad63f0e65374d0f:0x78feb7e897c9dd5!8m2!3d-37.8548789!4d145.1657526!16s%2Fg%2F1tf6mbgx!19sChIJD003ZQ4_1moR1Z18iX7rjwc?authuser=0&hl=en&rclk=1","Cafe Oggi.","4.1","(452)","·","$$","·","Cafe","·","1 Lakeside Dr","·","Old-school Italian & seafood meals","Closed","⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipMKgGY0zq_AZhTF39dTqF9YyhMkkdmGiUABrKdi=w163-h92-k-no","""Couldn't have asked for a better","","restaurant","","to dine at with my family.""","·","·","https://www.google.com/maps/reserve/v/dine/c/x5S5OrFLkOE?source=pa&hl=en-AU&gei=InQ5Y4mnDv_n4-EPpvuIuAU&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i40!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwid3JvhtsH6AhV71jgGHXPmBtYQ_KkBCLEGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwid3JvhtsH6AhV71jgGHXPmBtYQ_KkBCLIGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwid3JvhtsH6AhV71jgGHXPmBtYQ_KkBCLMGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwid3JvhtsH6AhV71jgGHXPmBtYQ_KkBCLQGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D10%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Bells+and+Whistles+Cafe/data=!4m7!3m6!1s0x6ad6417d56e9f3c7:0x94ab280f6808e986!8m2!3d-37.8546765!4d145.1076095!16s%2Fg%2F11fplgjnpq!19sChIJx_PpVn1B1moRhukIaA8oq5Q?authuser=0&hl=en&rclk=1","Bells and Whistles Cafe","4.6","(60)","·","$","·","Cafe","·","Unit 40/127 Highbury Rd","·","","Closed","⋅ Opens 6AM Mon","https://lh5.googleusercontent.com/p/AF1QipO1pGDNES3-gIRgQw9sqGOOYTLI4WEv-WIJc3bm=w80-h106-k-no","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/Grand+Noodle/data=!4m7!3m6!1s0x6ad6404d21d133e3:0x21cac1ff24c7bc44!8m2!3d-37.8502192!4d145.0946552!16s%2Fg%2F1vg_c_kq!19sChIJ4zPRIU1A1moRRLzHJP_ByiE?authuser=0&hl=en&rclk=1","Grand Noodle","4.4","(85)","·","$","·","Noodle Shop","·","2/1405-1411 Toorak Rd","·","","Closed","⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipM8PlpH0oX0e3qsDTp37U5IjmkE2vaTpHB-7UHA=w80-h142-k-no","Dine-in","·","Takeaway","","","·","","",""
"https://www.google.com/maps/place/Dragon+Phoenix+Chinese+Restaurant/data=!4m7!3m6!1s0x6ad641b3320a8b3d:0x5de82380d55f388f!8m2!3d-37.8502409!4d145.0931298!16s%2Fg%2F1tfkl9gz!19sChIJPYsKMrNB1moRjzhf1YAj6F0?authuser=0&hl=en&rclk=1","Dragon Phoenix Chinese Restaurant","4.1","(64)","·","$","·","Chinese","·","1370 Toorak Rd","·","","Closed","⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipMXdV2jFFUS8GSrql-Kt4c8OB_6YWLdDp92aAvQ=w163-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Hills+BBQ+Noodle+Shop/data=!4m7!3m6!1s0x6ad640b08a7419c9:0xd3e14a32c67d63b!8m2!3d-37.819203!4d145.1238126!16s%2Fg%2F1tj1mnj_!19sChIJyRl0irBA1moRO9ZnLKMUPg0?authuser=0&hl=en&rclk=1","Hills BBQ Noodle Shop","3.8","(474)","·","$","·","Barbecue","·","586 Station St","·","","Open","⋅ Closes 2AM","https://lh5.googleusercontent.com/p/AF1QipP5LJ8oSV6pnGtFds0sbGbU9T4XVi597aSyo9rL=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","","",""
"https://www.google.com/maps/place/Burger+%26+You/data=!4m7!3m6!1s0x6ad64190a1262de9:0xd7f3b9b8c0973515!8m2!3d-37.8500639!4d145.0947122!16s%2Fg%2F11q8swb9f3!19sChIJ6S0moZBB1moRFTWXwLi589c?authuser=0&hl=en&rclk=1","Burger & You","4.7","(72)","·","$$","·","Hamburger","·","1405-1411 Toorak Rd","·","Special-occasion dining in a hotel","Closed","⋅ Opens 4:30PM Tue","https://lh5.googleusercontent.com/p/AF1QipMOcIwKo0OL_9AMTf2QwYlXAefHt61ZcDixLjcB=w115-h92-k-no","Dine-in","·","Kerbside pickup","·","Delivery","·","","",""
"https://www.google.com/maps/place/Burwood+Shisha+Lounge/data=!4m7!3m6!1s0x6ad641e109e54fe1:0xb705ee84710c3690!8m2!3d-37.850715!4d145.096715!16s%2Fg%2F11h8b9j2mh!19sChIJ4U_lCeFB1moRkDYMcYTuBbc?authuser=0&hl=en&rclk=1","Burwood Shisha Lounge","4.8","(76)","·","$","·","Hookah bar","·","28 Burwood Hwy","·","Easygoing pit stop for rice & noodles","Open","⋅ Closes 2AM","https://lh5.googleusercontent.com/p/AF1QipNhH7lkhr_OPxiNuao9162Ljt8TR2ymUGcw7Oib=w137-h92-k-no","Dine-in","·","No delivery","","","·","","",""
"https://www.google.com/maps/place/Oliver's+Restaurant/data=!4m7!3m6!1s0x6ad63f2fb9b2aa35:0x3a3e904617beed64!8m2!3d-37.8354218!4d145.171993!16s%2Fg%2F1tfzmgr6!19sChIJNaqyuS8_1moRZO2-F0aQPjo?authuser=0&hl=en&rclk=1","Oliver's Restaurant","4.2","(49)","·","$$","·","Restaurant","·","Canterbury International Hotel, 326 Canterbury Rd","·","Special-occasion dining in a hotel","","","https://lh5.googleusercontent.com/p/AF1QipOCxMgQqNQKwV7mxElGgLXlm7Bi_LLxuuJdI4nl=w138-h92-k-no","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/China+Bar+Box+Hill/data=!4m7!3m6!1s0x6ad640b0f68e6efd:0x691d9b82f6cd9915!8m2!3d-37.8186592!4d145.123555!16s%2Fg%2F1tt0r7zl!19sChIJ_W6O9rBA1moRFZnN9oKbHWk?authuser=0&hl=en&rclk=1","China Bar Box Hill","3.8","(1,001)","·","$","·","Asian","·","607 Station St","·","Easygoing pit stop for rice & noodles","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipO3Tl55Z3kuGsrEr0-DheughkhJTR96zceAgtgT=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
"https://www.google.com/maps/place/Guzman+y+Gomez+-+Box+Hill/data=!4m7!3m6!1s0x6ad6413e3f9da739:0xeceaac222261c7e4!8m2!3d-37.8377104!4d145.1333677!16s%2Fg%2F11h3m7bz22!19sChIJOaedPz5B1moR5MdhIiKs6uw?authuser=0&hl=en&rclk=1","Guzman y Gomez - Box Hill","3.7","(466)","·","$$","·","Mexican","·","249 Middleborough Rd","·","Festive Mexican counter-serve chain","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipM67rCql-k--CunD22bXacw5pyuQQw-CByNWJ1L=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
"https://www.google.com/maps/place/Harvest+Blend/data=!4m7!3m6!1s0x6ad6404cd6349c73:0x892b8db509223e57!8m2!3d-37.8500304!4d145.0939534!16s%2Fg%2F12hp3rj86!19sChIJc5w01kxA1moRVz4iCbWNK4k?authuser=0&hl=en&rclk=1","Harvest Blend","4.4","(437)","·","$$","·","Brunch","·","1393 Toorak Rd","·","","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipP3pa6mC4P7i1UuXv62bagwun_lXCqPVMwLrayD=w80-h106-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Caffeine/data=!4m7!3m6!1s0x6ad6405feefe64bf:0x3cc1ce77ce9d55e6!8m2!3d-37.8462645!4d145.1136466!16s%2Fg%2F11b6cngh6_!19sChIJv2T-7l9A1moR5lWdznfOwTw?authuser=0&hl=en&rclk=1","Caffeine","3.7","(22)","·","$","·","Coffee shop","·","Level 2/221 Burwood Hwy","·","","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipPEhyxPS98qSKHqcyoLPvtb3Vrm2w6WyemEozH1=w122-h92-k-no","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/Spezzio+Deli/data=!4m7!3m6!1s0x6ad6407e2245e137:0x7a0592e47aceed55!8m2!3d-37.8527452!4d145.1324661!16s%2Fg%2F11fx9bzj89!19sChIJN-FFIn5A1moRVe3OeuSSBXo?authuser=0&hl=en&rclk=1","Spezzio Deli","4.4","(30)","·","$$","·","Cafe","·","6/4 Burwood Hwy","·","Cool spot for Modern Australian food","Closed","⋅ Opens 8AM Mon","https://lh5.googleusercontent.com/p/AF1QipMDpV8YEaePNShaR58V9OPJeiR7pO1ln7IueQ-v=w163-h92-k-no","Dine-in","·","Takeaway","","","·","","",""
"https://www.google.com/maps/place/Kowloon+Cafe+866/data=!4m7!3m6!1s0x6ad640bdf5d71175:0x2bbd0a0f76910ba4!8m2!3d-37.828823!4d145.121231!16s%2Fg%2F11f3z996qs!19sChIJdRHX9b1A1moRpAuRdg8KvSs?authuser=0&hl=en&rclk=1","Kowloon Cafe 866","4.1","(201)","·","$","·","Hong Kong style fast food restaurant","·","866 Canterbury Rd","·","","Closed","⋅ Opens 9AM Mon","https://lh5.googleusercontent.com/p/AF1QipP0YKYTnFMjId9o20Y_oZDzsodjK_SavuoZZxEy=w128-h92-k-no","Dine-in","·","Takeaway","","","·","","",""
"https://www.google.com/maps/place/Piatella+Cafe+Bar/data=!4m7!3m6!1s0x6ad63fc0bd2a072d:0x4470e0201260f953!8m2!3d-37.881172!4d145.163971!16s%2Fg%2F1pwfw8x65!19sChIJLQcqvcA_1moRU_lgEiDgcEQ?authuser=0&hl=en&rclk=1","Piatella Cafe Bar","4.1","(1,316)","·","$$","·","Restaurant","·","88 Kingsway","·","Cool spot for Modern Australian food","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipNLCTlVSD_GcWHHsGhlDox_-yj9Er3w2IPxAva0=w137-h92-k-no","Dine-in","·","Kerbside pickup","·","No delivery","·","·","https://www.google.com/maps/reserve/v/dine/c/3De2JHEF-r0?source=pa&hl=en-AU&gei=JHQ5Y9asHczz4-EPgbCf0AY&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i60!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwiJwL3itsH6AhX_8zgGHaY9AlcQ_KkBCLcGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwiJwL3itsH6AhX_8zgGHaY9AlcQ_KkBCLgGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwiJwL3itsH6AhX_8zgGHaY9AlcQ_KkBCLkGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwiJwL3itsH6AhX_8zgGHaY9AlcQ_KkBCLoGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D11%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Overhear+Coffee+%26+Food/data=!4m7!3m6!1s0x6ad641b32c7e7a5f:0x776df4794ea9a901!8m2!3d-37.849993!4d145.093268!16s%2Fg%2F11d_xmw1wh!19sChIJX3p-LLNB1moRAampTnn0bXc?authuser=0&hl=en&rclk=1","Overhear Coffee & Food","4.8","(111)","","","·","Cafe","·","1369 Toorak Rd","·","","Closed","⋅ Opens 7AM Tue","https://lh5.googleusercontent.com/p/AF1QipMkWzBdFEwlXos2YBX7Q_jVM0-v9acUTaWw3UuH=w80-h100-k-no","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/Here+or+There/data=!4m7!3m6!1s0x6ad641ded5f088bd:0x89fc21a56117c37a!8m2!3d-37.847115!4d145.133137!16s%2Fg%2F11t0pr4lfj!19sChIJvYjw1d5B1moResMXYaUh_Ik?authuser=0&hl=en&rclk=1","Here or There","5.0","(24)","","","·","Coffee shop","·","70 Middleborough Rd","·","","Closed","⋅ Opens 7AM Mon","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y6pniRz2DZeqxfDTgzh2PA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=319.6314&pitch=0&thumbfov=100","Dine-in","·","Takeaway","","","·","","",""
"https://www.google.com/maps/place/Quest+Burwood+East/data=!4m10!3m9!1s0x6ad63fb2d8af70a5:0x9614fcc4508f462!5m2!4m1!1i2!8m2!3d-37.8536605!4d145.1624996!16s%2Fg%2F11h2763cg5!19sChIJpXCv2LI_1moRYvQIRcxPYQk?authuser=0&hl=en&rclk=1","Quest Burwood East","4.7","(236)","·","$","·","4-star hotel","","","","","","","https://lh5.googleusercontent.com/p/AF1QipMqQqHhUnS-1HJhdebDSlcyJxYdBkgs4K5B3p3E=w138-h92-k-no","""Good location close to shops and restaurants also.""","","","","","·","","",""
"https://www.google.com/maps/place/Zab+thai+takeaway/data=!4m7!3m6!1s0x6ad641b4b808ecc3:0xcd38e4134c51b8ad!8m2!3d-37.837707!4d145.111561!16s%2Fg%2F11h6q1_nkc!19sChIJw-wIuLRB1moRrbhRTBPkOM0?authuser=0&hl=en&rclk=1","Zab thai takeaway","4.5","(100)","","","·","Restaurant","·","1132 Riversdale Rd","·","","Closed","⋅ Opens 4:30PM Mon","https://lh5.googleusercontent.com/p/AF1QipOUtAOiPtgVhE7sxAmqQP76ekTI2h1vCLpBSyb8=w163-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Subway/data=!4m7!3m6!1s0x6ad63f774ee8b06b:0x9b5f4929db9ae103!8m2!3d-37.8534425!4d145.1508064!16s%2Fg%2F1q5bm4vf6!19sChIJa7DoTnc_1moRA-Ga2ylJX5s?authuser=0&hl=en&rclk=1","Subway","3.7","(92)","·","$","·","Sandwich","·","One Shopping Centre, Shop G5, 172-210 Burwood Highway Burwood","·","Build-your-own sandwich chain","Closed","⋅ Opens 8AM Mon","https://lh5.googleusercontent.com/p/AF1QipMgqFzqpB98KBrflAmjYb0uaGWNqAyj0mLmdIvF=w92-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","·","https://food.google.com/chooseprovider?restaurantId=/g/1q5bm4vf6&g2lbs=AL1YbfWZmmxOme52ADffRgzGenqT8KyS2efowsjyxCzLNZ10otEwFTZQChB_c7M9UugQtqTYCjKW7oH7ebG1rxXCFI8q9yC4UtqU2L2ryLvQU0SNy_rg13s%3D&hl=en-AU&gl=au&fo_m=MfohQo559jFvMWvkddHzV46uMT_RFPQ05bfKMQVr5-7IofUJMU_hT8vrWuwRMUv3d8yCO4PgMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JHQ5Y9asHczz4-EPgbCf0AY&ei=JHQ5Y9asHczz4-EPgbCf0AY&fo_s=OA,AH","Order online"
"https://www.google.com/maps/place/Zara+Cafe/data=!4m7!3m6!1s0x6ad6405e34245d7f:0x53e8443e148bb9b6!8m2!3d-37.8477328!4d145.1143658!16s%2Fg%2F11f03zgnj0!19sChIJf10kNF5A1moRtrmLFD5E6FM?authuser=0&hl=en&rclk=1","Zara Cafe","3.0","(2)","·","$","·","Cafe","·","Modest spot for classic sushi & sashimi","","","Closed","⋅ Opens 7AM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/Corner+Cafe/data=!4m7!3m6!1s0x6ad6405fce8f4ee9:0xf0eabd6d2ea0d800!8m2!3d-37.8472231!4d145.114628!16s%2Fg%2F11c6z0h0pj!19sChIJ6U6Pzl9A1moRANigLm296vA?authuser=0&hl=en&rclk=1","Corner Cafe","3.4","(81)","","","·","Cafe","·","221 Burwood Hwy","·","","Closed","⋅ Opens 8AM Mon","https://lh5.googleusercontent.com/p/AF1QipMdG-FQQV5YJKLKPC7J-dieRcU_rkrQSYkg3a5Z=w92-h92-k-no","Dine-in","·","Drive-through","·","Delivery","·","","",""
"https://www.google.com/maps/place/Japanese+Gourmet+Kenji/data=!4m7!3m6!1s0x6ad6404d21d133e3:0xe07a1b6a24bc2916!8m2!3d-37.8501787!4d145.0947011!16s%2Fg%2F1tg6q7k6!19sChIJ4zPRIU1A1moRFim8JGobeuA?authuser=0&hl=en&rclk=1","Japanese Gourmet Kenji","4.4","(341)","·","$","·","Sushi","·","Shop10/1405-1411 Toorak Rd","·","Modest spot for classic sushi & sashimi","Closed","⋅ Opens 10AM Tue","https://lh5.googleusercontent.com/p/AF1QipO4Z31HpUEW8qRo_DvpmkjA-7CgU5BrLaB-Vxg-=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
"https://www.google.com/maps/place/Green+N+Wood+Espresso/data=!4m7!3m6!1s0x6ad640622b82a017:0x92443f82849f0533!8m2!3d-37.8496747!4d145.1213372!16s%2Fg%2F11hcdnlh59!19sChIJF6CCK2JA1moRMwWfhII_RJI?authuser=0&hl=en&rclk=1","Green N Wood Espresso","4.0","(4)","·","$$","·","Cafe","·","","","","Closed","⋅ Opens 7AM Mon","https://lh5.googleusercontent.com/p/AF1QipNbJNeOc3ez-zgcuaguXBWHdOSe0RmbQ8YwoXVb=w163-h92-k-no","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/All+People/data=!4m7!3m6!1s0x6ad6407e12785a9b:0x357f22368f28e9c9!8m2!3d-37.8524084!4d145.1326151!16s%2Fg%2F11np3l8jb8!19sChIJm1p4En5A1moRyekojzYifzU?authuser=0&hl=en&rclk=1","All People","","","·","$$","·","·","2 Burwood Hwy","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I09ON3B_IjXWkttIteO4qg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=138.02531&pitch=0&thumbfov=100","","","","","","","","",""
